date,name,position,adp
2026-08-07,Terry McLaurin,WR,67.0
2026-08-07,Tyler Warren,TE,67.4
2026-08-07,RJ Harvey,RB,68.3
2026-08-07,DJ Moore,WR,69.9
2026-08-07,Cam Skattebo,RB,70.8
2026-08-07,Bhayshul Tuten,RB,71.2
2026-08-07,Cam Ward,QB,72.0
2026-08-07,Mike Evans,WR,73.1
2026-08-07,Carnell Tate,WR,74.2
2026-08-07,D'Andre Swift,RB,75.3
2026-08-07,C.J. Stroud,QB,76.4
2026-08-07,Quinshon Judkins,RB,77.3
2026-08-07,Tyler Shough,QB,78.9
2026-08-07,Harold Fannin,TE,79.7
2026-08-07,Sam Darnold,QB,80.8
2026-08-07,Christian Watson,WR,81.2
2026-08-07,David Montgomery,RB,82.7
2026-08-07,Jaylen Warren,RB,83.7
2026-08-07,Kyler Murray,QB,84.7
2026-08-07,Rome Odunze,WR,85.8
2026-08-07,Jordyn Tyson,WR,86.9
2026-08-07,Bryce Young,QB,87.3
2026-08-07,Matthew Stafford,QB,88.4
2026-08-07,Tucker Kraft,TE,89.5
2026-08-07,Courtland Sutton,WR,90.9
2026-08-07,Kyle Pitts,TE,91.1
2026-08-07,Daniel Jones,QB,93.0
2026-08-07,Malik Willis,QB,94.0
2026-08-07,DK Metcalf,WR,94.0
2026-08-07,Rhamondre Stevenson,RB,95.9
2026-08-07,Michael Wilson,WR,96.5
2026-08-07,Makai Lemon,WR,97.6
2026-08-07,Jakobi Meyers,WR,98.2
2026-08-07,Brian Thomas,WR,100.0
2026-08-07,Kyle Monangai,RB,100.7
2026-08-07,Sam LaPorta,TE,101.0
2026-08-07,Dalton Kincaid,TE,102.8
2026-08-07,Marvin Harrison,WR,103.1
2026-08-07,Tony Pollard,RB,104.5
2026-08-07,Rico Dowdle,RB,105.9
2026-08-07,Oronde Gadsden,TE,106.3
2026-08-07,Chuba Hubbard,RB,107.9
2026-08-07,Blake Corum,RB,108.0
2026-08-07,Ricky Pearsall,WR,109.5
2026-08-07,Alec Pierce,WR,110.9
2026-08-07,Chris Godwin,WR,111.4
2026-08-07,Parker Washington,WR,112.0
2026-08-07,Hunter Henry,TE,113.6
2026-08-07,Dallas Goedert,TE,114.3
2026-08-07,J.K. Dobbins,RB,115.9
2026-08-07,Mark Andrews,TE,117.0
2026-08-07,Jake Ferguson,TE,117.1
2026-08-07,Dalton Schultz,TE,118.6
2026-08-07,Jordan Addison,WR,119.8
2026-08-07,Ty Simpson,QB,120.2
2026-08-07,George Kittle,TE,121.1
2026-08-07,Brian Robinson,RB,122.2
2026-08-07,Juwan Johnson,TE,123.6
2026-08-07,Wan'Dale Robinson,WR,125.0
2026-08-07,Brenton Strange,TE,125.0
2026-08-07,Travis Kelce,TE,126.1
2026-08-07,Michael Pittman,WR,127.0
2026-08-07,Kenyon Sadiq,TE,128.2
2026-08-07,Quentin Johnston,WR,129.2
2026-08-07,Aaron Jones,RB,130.8
2026-08-07,Kenneth Gainwell,RB,131.2
2026-08-07,Isaiah Likely,TE,132.9
2026-08-07,Stefon Diggs,WR,133.0
2026-08-07,Tyler Allgeier,RB,134.3
2026-08-07,Romeo Doubs,WR,135.8
2026-08-07,James Conner,RB,136.9
2026-08-07,Jayden Reed,WR,137.3
2026-08-07,Jacory Croskey-Merritt,RB,138.5
2026-08-07,Khalil Shakir,WR,140.0
2026-08-07,Xavier Worthy,WR,141.0
2026-08-07,Jauan Jennings,WR,141.0
2026-08-07,Jadarian Price,RB,143.0
2026-08-07,AJ Barner,TE,143.0
2026-08-07,Zach Charbonnet,RB,145.0
2026-08-07,Tua Tagovailoa,QB,146.0
2026-08-07,Jayden Higgins,WR,146.7
2026-08-07,T.J. Hockenson,TE,148.0
2026-08-07,Woody Marks,RB,148.8
2026-08-07,KC Concepcion,WR,149.9
2026-08-07,Michael Penix,QB,150.4
2026-08-07,J.J. McCarthy,QB,151.5
2026-08-07,David Njoku,TE,152.8
2026-08-07,Jalen Coker,WR,153.2
2026-08-07,Tyrone Tracy,RB,154.4
2026-08-07,Jordan Mason,RB,155.4
2026-08-07,Josh Downs,WR,156.2
2026-08-07,Emmett Johnson,RB,157.6
2026-08-07,Colby Parkinson,TE,158.1
2026-08-07,Jacoby Brissett,QB,159.6
2026-08-07,Chig Okonkwo,TE,161.0
2026-08-07,Trey Benson,RB,161.0
2026-08-07,Shedeur Sanders,QB,162.0
2026-08-07,Mason Taylor,TE,163.4
2026-08-07,Jonah Coleman,RB,164.1
2026-08-07,Eli Stowers,TE,165.2
2026-08-07,Alvin Kamara,RB,166.1
2026-08-07,Terrance Ferguson,TE,167.0
2026-08-07,Tyjae Spears,RB,168.0
2026-08-07,Rachaad White,RB,169.1
2026-08-07,Theo Johnson,TE,170.6
2026-08-07,Tyreek Hill,WR,171.0
2026-08-07,Cade Otton,TE,173.0
2026-08-07,Deebo Samuel,WR,173.4
2026-08-07,Omar Cooper,WR,174.5
2026-08-07,Dylan Sampson,RB,175.8
2026-08-07,Gunnar Helm,TE,176.4
2026-08-07,Denzel Boston,WR,177.9
2026-08-07,Antonio Williams,WR,179.8
2026-08-07,Travis Hunter,WR,180.4
2026-08-07,Mac Jones,QB,181.0
2026-08-07,Anthony Richardson,QB,182.2
2026-08-07,Matthew Golden,WR,184.0
2026-08-07,Jerry Jeudy,WR,185.0
2026-08-07,Braelon Allen,RB,185.4
2026-08-07,Geno Smith,QB,186.5
2026-08-07,Rashid Shaheed,WR,187.2
2026-08-07,Adonai Mitchell,WR,188.2
2026-08-07,Kayshon Boutte,WR,189.7
2026-08-07,Mike Washington,RB,190.6
2026-08-07,Jalen McMillan,WR,192.0
2026-08-07,Kimani Vidal,RB,193.0
2026-08-07,Chris Rodriguez,RB,193.8
2026-08-07,Jonathon Brooks,RB,194.1
2026-08-07,Troy Franklin,WR,195.2
2026-08-07,Pat Bryant,WR,196.1
2026-08-07,Tank Bigsby,RB,197.7
2026-08-07,Chimere Dike,WR,199.0
2026-08-07,Keaton Mitchell,RB,199.2
2026-08-07,Brandon Aiyuk,WR,200.0
2026-08-07,Isiah Pacheco,RB,201.4
2026-08-07,Jake Tonges,TE,202.4
2026-08-07,Sean Tucker,RB,204.0
2026-08-07,Tre' Harris,WR,204.8
2026-08-07,Calvin Ridley,WR,205.3
2026-08-07,Kaytron Allen,RB,206.7
2026-08-07,Ja'Kobi Lane,WR,207.3
2026-08-07,Isaac TeSlaa,WR,209.0
2026-08-07,Elic Ayomanor,WR,210.0
2026-08-07,Emanuel Wilson,RB,210.4
2026-08-07,Joe Mixon,RB,211.2
2026-08-07,Zachariah Branch,WR,212.8
2026-08-07,Tank Dell,WR,213.9
2026-08-07,Tre Tucker,WR,214.2
2026-08-07,Justin Fields,QB,216.0
2026-08-07,Garrett Nussmeier,QB,216.2
2026-08-07,Ray Davis,RB,217.1
2026-08-07,Nicholas Singleton,RB,218.9
2026-08-07,Aaron Rodgers,QB,219.9
2026-08-07,Devin Neal,RB,220.1
2026-08-07,Najee Harris,RB,221.2
2026-08-07,Jaylin Noel,WR,222.4
2026-08-07,Jaylen Wright,RB,223.3
2026-08-07,Kaleb Johnson,RB,224.7
2026-08-07,Demond Claiborne,RB,225.8
2026-08-07,Marvin Mims,WR,226.8
2026-08-07,Jalen Milroe,QB,227.2
2026-08-07,Germie Bernard,WR,228.4
2026-08-07,Darnell Mooney,WR,229.7
2026-08-07,Kyle Williams,WR,230.1
2026-08-07,Ted Hurst,WR,231.3
2026-08-07,Kendre Miller,RB,233.0
2026-08-07,Jalen Nailor,WR,233.1
2026-08-07,Brashard Smith,RB,234.7
2026-08-07,Ryan Flournoy,WR,235.5
2026-08-07,Tory Horton,WR,236.8
2026-08-07,Kirk Cousins,QB,237.7
2026-08-07,Elijah Sarratt,WR,238.5
2026-08-07,Chris Brazzell,WR,240.0
2026-08-07,Will Howard,QB,240.9
2026-08-07,Chris Bell,WR,241.9
2026-08-07,Rashod Bateman,WR,242.8
2026-08-07,Keenan Allen,WR,243.3
2026-08-07,Keon Coleman,WR,244.0
2026-08-07,Cooper Kupp,WR,245.5
2026-08-07,Jaydon Blue,RB,246.4
2026-08-07,Audric Estime,RB,247.1
2026-08-07,Jack Bech,WR,248.9
2026-08-07,Devaughn Vele,WR,249.1
2026-08-11,Josh Allen,QB,1.2
2026-08-11,Bijan Robinson,RB,2.4
2026-08-11,Drake Maye,QB,3.5
2026-08-11,Jahmyr Gibbs,RB,4.5
2026-08-11,Ja'Marr Chase,WR,5.2
2026-08-11,Puka Nacua,WR,6.4
2026-08-11,Jaxon Smith-Njigba,WR,7.2
2026-08-11,Jayden Daniels,QB,8.0
2026-08-11,Christian McCaffrey,RB,9.7
2026-08-11,Joe Burrow,QB,10.4
2026-08-11,Lamar Jackson,QB,11.1
2026-08-11,Jonathan Taylor,RB,12.5
2026-08-11,James Cook,RB,13.8
2026-08-11,Caleb Williams,QB,14.2
2026-08-11,CeeDee Lamb,WR,15.6
2026-08-11,Amon-Ra St. Brown,WR,16.3
2026-08-11,Justin Jefferson,WR,17.6
2026-08-11,Drake London,WR,18.6
2026-08-11,Kenneth Walker,RB,19.4
2026-08-11,Ashton Jeanty,RB,20.5
2026-08-11,De'Von Achane,RB,21.2
2026-08-11,Trey McBride,TE,22.3
2026-08-11,Jaxson Dart,QB,23.2
2026-08-11,Justin Herbert,QB,24.9
2026-08-11,Jalen Hurts,QB,25.3
2026-08-11,Patrick Mahomes,QB,26.1
2026-08-11,Omarion Hampton,RB,27.9
2026-08-11,Malik Nabers,WR,28.4
2026-08-11,Saquon Barkley,RB,29.3
2026-08-11,Jeremiyah Love,RB,31.0
2026-08-11,Trevor Lawrence,QB,32.0
2026-08-11,Nico Collins,WR,32.7
2026-08-11,Bo Nix,QB,33.4
2026-08-11,Chase Brown,RB,34.5
2026-08-11,George Pickens,WR,35.9
2026-08-11,Brock Purdy,QB,36.2
2026-08-11,Brock Bowers,TE,37.4
2026-08-11,Chris Olave,WR,39.0
2026-08-11,Fernando Mendoza,QB,39.5
2026-08-11,Josh Jacobs,RB,40.1
2026-08-11,A.J. Brown,WR,41.4
2026-08-11,Bucky Irving,RB,42.1
2026-08-11,Rashee Rice,WR,44.0
2026-08-11,Dak Prescott,QB,44.1
2026-08-11,Derrick Henry,RB,45.7
2026-08-11,Tee Higgins,WR,46.5
2026-08-11,Tetairoa McMillan,WR,47.2
2026-08-11,Breece Hall,RB,48.4
2026-08-11,Jordan Love,QB,50.0
2026-08-11,Kyren Williams,RB,50.6
2026-08-11,Garrett Wilson,WR,51.4
2026-08-11,Luther Burden,WR,52.8
2026-08-11,Travis Etienne,RB,54.0
2026-08-11,Javonte Williams,RB,54.8
2026-08-11,Jaylen Waddle,WR,55.3
2026-08-11,Davante Adams,WR,56.5
2026-08-11,Ladd McConkey,WR,57.3
2026-08-11,Colston Loveland,TE,58.4
2026-08-11,Zay Flowers,WR,60.0
2026-08-11,Jameson Williams,WR,60.9
2026-08-11,TreVeyon Henderson,RB,61.5
2026-08-11,DeVonta Smith,WR,63.0
2026-08-11,Emeka Egbuka,WR,63.7
2026-08-11,Baker Mayfield,QB,64.0
2026-08-11,Jared Goff,QB,65.1
2026-08-11,Terry McLaurin,WR,67.0
2026-08-11,Tyler Warren,TE,67.4
2026-08-11,RJ Harvey,RB,68.3
2026-08-11,DJ Moore,WR,69.9
2026-08-11,Cam Skattebo,RB,70.8
2026-08-11,Bhayshul Tuten,RB,71.2
2026-08-11,Cam Ward,QB,72.0
2026-08-11,Mike Evans,WR,73.1
2026-08-11,Carnell Tate,WR,74.2
2026-08-11,D'Andre Swift,RB,75.3
2026-08-11,C.J. Stroud,QB,76.4
2026-08-11,Quinshon Judkins,RB,77.3
2026-08-11,Tyler Shough,QB,78.9
2026-08-11,Harold Fannin,TE,79.7
2026-08-11,Sam Darnold,QB,80.8
2026-08-11,Christian Watson,WR,81.2
2026-08-11,David Montgomery,RB,82.7
2026-08-11,Jaylen Warren,RB,83.7
2026-08-11,Kyler Murray,QB,84.7
2026-08-11,Rome Odunze,WR,85.8
2026-08-11,Jordyn Tyson,WR,86.9
2026-08-11,Bryce Young,QB,87.3
2026-08-11,Matthew Stafford,QB,88.4
2026-08-11,Tucker Kraft,TE,89.5
2026-08-11,Courtland Sutton,WR,90.9
2026-08-11,Kyle Pitts,TE,91.1
2026-08-11,Daniel Jones,QB,93.0
2026-08-11,Malik Willis,QB,94.0
2026-08-11,DK Metcalf,WR,94.0
2026-08-11,Rhamondre Stevenson,RB,95.9
2026-08-11,Michael Wilson,WR,96.5
2026-08-11,Makai Lemon,WR,97.6
2026-08-11,Jakobi Meyers,WR,98.2
2026-08-11,Brian Thomas,WR,100.0
2026-08-11,Kyle Monangai,RB,100.7
2026-08-11,Sam LaPorta,TE,101.0
2026-08-11,Dalton Kincaid,TE,102.8
2026-08-11,Marvin Harrison,WR,103.1
2026-08-11,Tony Pollard,RB,104.5
2026-08-11,Rico Dowdle,RB,105.9
2026-08-11,Oronde Gadsden,TE,106.3
2026-08-11,Chuba Hubbard,RB,107.9
2026-08-11,Blake Corum,RB,108.0
2026-08-11,Ricky Pearsall,WR,109.5
2026-08-11,Alec Pierce,WR,110.9
2026-08-11,Chris Godwin,WR,111.4
2026-08-11,Parker Washington,WR,112.0
2026-08-11,Hunter Henry,TE,113.6
2026-08-11,Dallas Goedert,TE,114.3
2026-08-11,J.K. Dobbins,RB,115.9
2026-08-11,Mark Andrews,TE,117.0
2026-08-11,Jake Ferguson,TE,117.1
2026-08-11,Dalton Schultz,TE,118.6
2026-08-11,Jordan Addison,WR,119.8
2026-08-11,Ty Simpson,QB,120.2
2026-08-11,George Kittle,TE,121.1
2026-08-11,Brian Robinson,RB,122.2
2026-08-11,Juwan Johnson,TE,123.6
2026-08-11,Wan'Dale Robinson,WR,125.0
2026-08-11,Brenton Strange,TE,125.0
2026-08-11,Travis Kelce,TE,126.1
2026-08-11,Michael Pittman,WR,127.0
2026-08-11,Kenyon Sadiq,TE,128.2
2026-08-11,Quentin Johnston,WR,129.2
2026-08-11,Aaron Jones,RB,130.8
2026-08-11,Kenneth Gainwell,RB,131.2
2026-08-11,Isaiah Likely,TE,132.9
2026-08-11,Stefon Diggs,WR,133.0
2026-08-11,Tyler Allgeier,RB,134.3
2026-08-11,Romeo Doubs,WR,135.8
2026-08-11,James Conner,RB,136.9
2026-08-11,Jayden Reed,WR,137.3
2026-08-11,Jacory Croskey-Merritt,RB,138.5
2026-08-11,Khalil Shakir,WR,140.0
2026-08-11,Xavier Worthy,WR,141.0
2026-08-11,Jauan Jennings,WR,141.0
2026-08-11,Jadarian Price,RB,143.0
2026-08-11,AJ Barner,TE,143.0
2026-08-11,Zach Charbonnet,RB,145.0
2026-08-11,Tua Tagovailoa,QB,146.0
2026-08-11,Jayden Higgins,WR,146.7
2026-08-11,T.J. Hockenson,TE,148.0
2026-08-11,Woody Marks,RB,148.8
2026-08-11,KC Concepcion,WR,149.9
2026-08-11,Michael Penix,QB,150.4
2026-08-11,J.J. McCarthy,QB,151.5
2026-08-11,David Njoku,TE,152.8
2026-08-11,Jalen Coker,WR,153.2
2026-08-11,Tyrone Tracy,RB,154.4
2026-08-11,Jordan Mason,RB,155.4
2026-08-11,Josh Downs,WR,156.2
2026-08-11,Emmett Johnson,RB,157.6
2026-08-11,Colby Parkinson,TE,158.1
2026-08-11,Jacoby Brissett,QB,159.6
2026-08-11,Chig Okonkwo,TE,161.0
2026-08-11,Trey Benson,RB,161.0
2026-08-11,Shedeur Sanders,QB,162.0
2026-08-11,Mason Taylor,TE,163.4
2026-08-11,Jonah Coleman,RB,164.1
2026-08-11,Eli Stowers,TE,165.2
2026-08-11,Alvin Kamara,RB,166.1
2026-08-11,Terrance Ferguson,TE,167.0
2026-08-11,Tyjae Spears,RB,168.0
2026-08-11,Rachaad White,RB,169.1
2026-08-11,Theo Johnson,TE,170.6
2026-08-11,Tyreek Hill,WR,171.0
2026-08-11,Cade Otton,TE,173.0
2026-08-11,Deebo Samuel,WR,173.4
2026-08-11,Omar Cooper,WR,174.5
2026-08-11,Dylan Sampson,RB,175.8
2026-08-11,Gunnar Helm,TE,176.4
2026-08-11,Denzel Boston,WR,177.9
2026-08-11,Antonio Williams,WR,179.8
2026-08-11,Travis Hunter,WR,180.4
2026-08-11,Mac Jones,QB,181.0
2026-08-11,Anthony Richardson,QB,182.2
2026-08-11,Matthew Golden,WR,184.0
2026-08-11,Jerry Jeudy,WR,185.0
2026-08-11,Braelon Allen,RB,185.4
2026-08-11,Geno Smith,QB,186.5
2026-08-11,Rashid Shaheed,WR,187.2
2026-08-11,Adonai Mitchell,WR,188.2
2026-08-11,Kayshon Boutte,WR,189.7
2026-08-11,Mike Washington,RB,190.6
2026-08-11,Jalen McMillan,WR,192.0
2026-08-11,Kimani Vidal,RB,193.0
2026-08-11,Chris Rodriguez,RB,193.8
2026-08-11,Jonathon Brooks,RB,194.1
2026-08-11,Troy Franklin,WR,195.2
2026-08-11,Pat Bryant,WR,196.1
2026-08-11,Tank Bigsby,RB,197.7
2026-08-11,Chimere Dike,WR,199.0
2026-08-11,Keaton Mitchell,RB,199.2
2026-08-11,Brandon Aiyuk,WR,200.0
2026-08-11,Isiah Pacheco,RB,201.4
2026-08-11,Jake Tonges,TE,202.4
2026-08-11,Sean Tucker,RB,204.0
2026-08-11,Tre' Harris,WR,204.8
2026-08-11,Calvin Ridley,WR,205.3
2026-08-11,Kaytron Allen,RB,206.7
2026-08-11,Ja'Kobi Lane,WR,207.3
2026-08-11,Isaac TeSlaa,WR,209.0
2026-08-11,Elic Ayomanor,WR,210.0
2026-08-11,Emanuel Wilson,RB,210.4
2026-08-11,Joe Mixon,RB,211.2
2026-08-11,Zachariah Branch,WR,212.8
2026-08-11,Tank Dell,WR,213.9
2026-08-11,Tre Tucker,WR,214.2
2026-08-11,Justin Fields,QB,216.0
2026-08-11,Garrett Nussmeier,QB,216.2
2026-08-11,Ray Davis,RB,217.1
2026-08-11,Nicholas Singleton,RB,218.9
2026-08-11,Aaron Rodgers,QB,219.9
2026-08-11,Devin Neal,RB,220.1
2026-08-11,Najee Harris,RB,221.2
2026-08-11,Jaylin Noel,WR,222.4
2026-08-11,Jaylen Wright,RB,223.3
2026-08-11,Kaleb Johnson,RB,224.7
2026-08-11,Demond Claiborne,RB,225.8
2026-08-11,Marvin Mims,WR,226.8
2026-08-11,Jalen Milroe,QB,227.2
2026-08-11,Germie Bernard,WR,228.4
2026-08-11,Darnell Mooney,WR,229.7
2026-08-11,Kyle Williams,WR,230.1
2026-08-11,Ted Hurst,WR,231.3
2026-08-11,Kendre Miller,RB,233.0
2026-08-11,Jalen Nailor,WR,233.1
2026-08-11,Brashard Smith,RB,234.7
2026-08-11,Ryan Flournoy,WR,235.5
2026-08-11,Tory Horton,WR,236.8
2026-08-11,Kirk Cousins,QB,237.7
2026-08-11,Elijah Sarratt,WR,238.5
2026-08-11,Chris Brazzell,WR,240.0
2026-08-11,Will Howard,QB,240.9
2026-08-11,Chris Bell,WR,241.9
2026-08-11,Rashod Bateman,WR,242.8
2026-08-11,Keenan Allen,WR,243.3
2026-08-11,Keon Coleman,WR,244.0
2026-08-11,Cooper Kupp,WR,245.5
2026-08-11,Jaydon Blue,RB,246.4
2026-08-11,Audric Estime,RB,247.1
2026-08-11,Jack Bech,WR,248.9
2026-08-11,Devaughn Vele,WR,249.1
2026-08-12,Josh Allen,QB,1.2
2026-08-12,Bijan Robinson,RB,2.4
2026-08-12,Drake Maye,QB,3.5
2026-08-12,Jahmyr Gibbs,RB,4.5
2026-08-12,Ja'Marr Chase,WR,5.2
2026-08-12,Puka Nacua,WR,6.4
2026-08-12,Jaxon Smith-Njigba,WR,7.2
2026-08-12,Jayden Daniels,QB,8.0
2026-08-12,Christian McCaffrey,RB,9.7
2026-08-12,Joe Burrow,QB,10.4
2026-08-12,Lamar Jackson,QB,11.1
2026-08-12,Jonathan Taylor,RB,12.5
2026-08-12,James Cook,RB,13.8
2026-08-12,Caleb Williams,QB,14.2
2026-08-12,CeeDee Lamb,WR,15.6
2026-08-12,Amon-Ra St. Brown,WR,16.3
2026-08-12,Justin Jefferson,WR,17.6
2026-08-12,Drake London,WR,18.6
2026-08-12,Kenneth Walker,RB,19.4
2026-08-12,Ashton Jeanty,RB,20.5
2026-08-12,De'Von Achane,RB,21.2
2026-08-12,Trey McBride,TE,22.3
2026-08-12,Jaxson Dart,QB,23.2
2026-08-12,Justin Herbert,QB,24.9
2026-08-12,Jalen Hurts,QB,25.3
2026-08-12,Patrick Mahomes,QB,26.1
2026-08-12,Omarion Hampton,RB,27.9
2026-08-12,Malik Nabers,WR,28.4
2026-08-12,Saquon Barkley,RB,29.3
2026-08-12,Jeremiyah Love,RB,31.0
2026-08-12,Trevor Lawrence,QB,32.0
2026-08-12,Nico Collins,WR,32.7
2026-08-12,Bo Nix,QB,33.4
2026-08-12,Chase Brown,RB,34.5
2026-08-12,George Pickens,WR,35.9
2026-08-12,Brock Purdy,QB,36.2
2026-08-12,Brock Bowers,TE,37.4
2026-08-12,Chris Olave,WR,39.0
2026-08-12,Fernando Mendoza,QB,39.5
2026-08-12,Josh Jacobs,RB,40.1
2026-08-12,A.J. Brown,WR,41.4
2026-08-12,Bucky Irving,RB,42.1
2026-08-12,Rashee Rice,WR,44.0
2026-08-12,Dak Prescott,QB,44.1
2026-08-12,Derrick Henry,RB,45.7
2026-08-12,Tee Higgins,WR,46.5
2026-08-12,Tetairoa McMillan,WR,47.2
2026-08-12,Breece Hall,RB,48.4
2026-08-12,Jordan Love,QB,50.0
2026-08-12,Kyren Williams,RB,50.6
2026-08-12,Garrett Wilson,WR,51.4
2026-08-12,Luther Burden,WR,52.8
2026-08-12,Travis Etienne,RB,54.0
2026-08-12,Javonte Williams,RB,54.8
2026-08-12,Jaylen Waddle,WR,55.3
2026-08-12,Davante Adams,WR,56.5
2026-08-12,Ladd McConkey,WR,57.3
2026-08-12,Colston Loveland,TE,58.4
2026-08-12,Zay Flowers,WR,60.0
2026-08-12,Jameson Williams,WR,60.9
2026-08-12,TreVeyon Henderson,RB,61.5
2026-08-12,DeVonta Smith,WR,63.0
2026-08-12,Emeka Egbuka,WR,63.7
2026-08-12,Baker Mayfield,QB,64.0
2026-08-12,Jared Goff,QB,65.1
2026-08-12,Terry McLaurin,WR,67.0
2026-08-12,Tyler Warren,TE,67.4
2026-08-12,RJ Harvey,RB,68.3
2026-08-12,DJ Moore,WR,69.9
2026-08-12,Cam Skattebo,RB,70.8
2026-08-12,Bhayshul Tuten,RB,71.2
2026-08-12,Cam Ward,QB,72.0
2026-08-12,Mike Evans,WR,73.1
2026-08-12,Carnell Tate,WR,74.2
2026-08-12,D'Andre Swift,RB,75.3
2026-08-12,C.J. Stroud,QB,76.4
2026-08-12,Quinshon Judkins,RB,77.3
2026-08-12,Tyler Shough,QB,78.9
2026-08-12,Harold Fannin,TE,79.7
2026-08-12,Sam Darnold,QB,80.8
2026-08-12,Christian Watson,WR,81.2
2026-08-12,David Montgomery,RB,82.7
2026-08-12,Jaylen Warren,RB,83.7
2026-08-12,Kyler Murray,QB,84.7
2026-08-12,Rome Odunze,WR,85.8
2026-08-12,Jordyn Tyson,WR,86.9
2026-08-12,Bryce Young,QB,87.3
2026-08-12,Matthew Stafford,QB,88.4
2026-08-12,Tucker Kraft,TE,89.5
2026-08-12,Courtland Sutton,WR,90.9
2026-08-12,Kyle Pitts,TE,91.1
2026-08-12,Daniel Jones,QB,93.0
2026-08-12,Malik Willis,QB,94.0
2026-08-12,DK Metcalf,WR,94.0
2026-08-12,Rhamondre Stevenson,RB,95.9
2026-08-12,Michael Wilson,WR,96.5
2026-08-12,Makai Lemon,WR,97.6
2026-08-12,Jakobi Meyers,WR,98.2
2026-08-12,Brian Thomas,WR,100.0
2026-08-12,Kyle Monangai,RB,100.7
2026-08-12,Sam LaPorta,TE,101.0
2026-08-12,Dalton Kincaid,TE,102.8
2026-08-12,Marvin Harrison,WR,103.1
2026-08-12,Tony Pollard,RB,104.5
2026-08-12,Rico Dowdle,RB,105.9
2026-08-12,Oronde Gadsden,TE,106.3
2026-08-12,Chuba Hubbard,RB,107.9
2026-08-12,Blake Corum,RB,108.0
2026-08-12,Ricky Pearsall,WR,109.5
2026-08-12,Alec Pierce,WR,110.9
2026-08-12,Chris Godwin,WR,111.4
2026-08-12,Parker Washington,WR,112.0
2026-08-12,Hunter Henry,TE,113.6
2026-08-12,Dallas Goedert,TE,114.3
2026-08-12,J.K. Dobbins,RB,115.9
2026-08-12,Mark Andrews,TE,117.0
2026-08-12,Jake Ferguson,TE,117.1
2026-08-12,Dalton Schultz,TE,118.6
2026-08-12,Jordan Addison,WR,119.8
2026-08-12,Ty Simpson,QB,120.2
2026-08-12,George Kittle,TE,121.1
2026-08-12,Brian Robinson,RB,122.2
2026-08-12,Juwan Johnson,TE,123.6
2026-08-12,Wan'Dale Robinson,WR,125.0
2026-08-12,Brenton Strange,TE,125.0
2026-08-12,Travis Kelce,TE,126.1
2026-08-12,Michael Pittman,WR,127.0
2026-08-12,Kenyon Sadiq,TE,128.2
2026-08-12,Quentin Johnston,WR,129.2
2026-08-12,Aaron Jones,RB,130.8
2026-08-12,Kenneth Gainwell,RB,131.2
2026-08-12,Isaiah Likely,TE,132.9
2026-08-12,Stefon Diggs,WR,133.0
2026-08-12,Tyler Allgeier,RB,134.3
2026-08-12,Romeo Doubs,WR,135.8
2026-08-12,James Conner,RB,136.9
2026-08-12,Jayden Reed,WR,137.3
2026-08-12,Jacory Croskey-Merritt,RB,138.5
2026-08-12,Khalil Shakir,WR,140.0
2026-08-12,Xavier Worthy,WR,141.0
2026-08-12,Jauan Jennings,WR,141.0
2026-08-12,Jadarian Price,RB,143.0
2026-08-12,AJ Barner,TE,143.0
2026-08-12,Zach Charbonnet,RB,145.0
2026-08-12,Tua Tagovailoa,QB,146.0
2026-08-12,Jayden Higgins,WR,146.7
2026-08-12,T.J. Hockenson,TE,148.0
2026-08-12,Woody Marks,RB,148.8
2026-08-12,KC Concepcion,WR,149.9
2026-08-12,Michael Penix,QB,150.4
2026-08-12,J.J. McCarthy,QB,151.5
2026-08-12,David Njoku,TE,152.8
2026-08-12,Jalen Coker,WR,153.2
2026-08-12,Tyrone Tracy,RB,154.4
2026-08-12,Jordan Mason,RB,155.4
2026-08-12,Josh Downs,WR,156.2
2026-08-12,Emmett Johnson,RB,157.6
2026-08-12,Colby Parkinson,TE,158.1
2026-08-12,Jacoby Brissett,QB,159.6
2026-08-12,Chig Okonkwo,TE,161.0
2026-08-12,Trey Benson,RB,161.0
2026-08-12,Shedeur Sanders,QB,162.0
2026-08-12,Mason Taylor,TE,163.4
2026-08-12,Jonah Coleman,RB,164.1
2026-08-12,Eli Stowers,TE,165.2
2026-08-12,Alvin Kamara,RB,166.1
2026-08-12,Terrance Ferguson,TE,167.0
2026-08-12,Tyjae Spears,RB,168.0
2026-08-12,Rachaad White,RB,169.1
2026-08-12,Theo Johnson,TE,170.6
2026-08-12,Tyreek Hill,WR,171.0
2026-08-12,Cade Otton,TE,173.0
2026-08-12,Deebo Samuel,WR,173.4
2026-08-12,Omar Cooper,WR,174.5
2026-08-12,Dylan Sampson,RB,175.8
2026-08-12,Gunnar Helm,TE,176.4
2026-08-12,Denzel Boston,WR,177.9
2026-08-12,Antonio Williams,WR,179.8
2026-08-12,Travis Hunter,WR,180.4
2026-08-12,Mac Jones,QB,181.0
2026-08-12,Anthony Richardson,QB,182.2
2026-08-12,Matthew Golden,WR,184.0
2026-08-12,Jerry Jeudy,WR,185.0
2026-08-12,Braelon Allen,RB,185.4
2026-08-12,Geno Smith,QB,186.5
2026-08-12,Rashid Shaheed,WR,187.2
2026-08-12,Adonai Mitchell,WR,188.2
